"scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","alumina","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2.95388348019425
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","alumina","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2.82027499890154
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","biomass","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-159.6503238
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","building","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",243.936873658787
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","building","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",211.84971408653
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","C2F6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.017301348
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","C2F6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.017301348
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CF4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.3008742399
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CF4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.3008742399
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","CH4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",95.5776724
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CH4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",944.01607224129
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CH4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",944.01607224129
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.99662623266667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.99662623266667
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical feedstocks","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",36.6923333333333
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical feedstocks","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",36.2883596268206
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2292.30122953333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2292.30122763774
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","coal","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",75.0623091375
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","coal","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",75.0623091375
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","construction energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.9666523106
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.96508334477101
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction feedstocks","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-0.0271188765169244
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crops","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",268.225586059072
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crops","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",268.225586059072
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crude oil","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",12.83819307004
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crude oil","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",12.83819307004
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","desalinated water","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.167601866666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","desalinated water","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.167117626606169
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","electricity","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",1126.470436962
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","electricity","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",1126.14079142666
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Fruits","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.39007680349117
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Fruits","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.39007680349117
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",34.4698277689755
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",34.4698277689755
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","industry","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",502.516288677826
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","industry","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",376.608638897161
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Aviation","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",10.0333566666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Aviation","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",10.0170039456513
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Shipping","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",16.18474
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Shipping","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",16.1583616019062
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","iron and steel","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",268.633750754483
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","iron and steel","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",268.630013370427
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Legumes","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",16.4324065992218
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Legumes","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",16.4324065992218
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","livestock","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",418.0042885698
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","livestock","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",418.0042885698
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","mining energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.1048826094
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","mining energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.09821444489049
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","N2O","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.09296145569
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","N2O","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",222.942480748309
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","N2O","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",222.942480748309
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","natural gas","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",7.77013164815
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","natural gas","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",7.77013164815
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","NutsSeeds","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.50449544523842
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","NutsSeeds","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.50449544523842
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","refining","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",40.68642707497
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refining","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",40.4832625659995
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","SF6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.6714416981
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","SF6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.6714416981
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Soybean","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",6.4342447402366
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Soybean","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",6.4342447402366
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","transport","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",261.645042934327
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","transport","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",261.193564983792
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","urban processes","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",289.413126397313
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","urban processes","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",289.413126397313
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Vegetables","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.40079517692445
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Vegetables","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",5.40079517692445
"Policycosts_1","India","India",NA,NA,NA,"Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",-1.15704977666667e-07
"Policycosts_1","India","India",NA,NA,NA,"Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",-29.47747
"Policycosts_1","India","India",NA,NA,NA,"Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",-17.12711
"Policycosts_1","India","India",NA,NA,NA,"Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",-27.5184433333333
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",72.8551887868167
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",72.8551887868167
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",2640.35759610369
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",2640.35759606186
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",72.8551887868167
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",72.8551887868167
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","LUC","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",72.8551887868167
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","LUC","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",72.8551887868167
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","agricultural energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",34.531889769535
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","agricultural energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",34.4322227421841
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","alumina","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",3.55884588499765
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","alumina","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",3.39725745384052
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","biomass","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",-145.304124936667
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","building","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",233.76091669378
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","building","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",224.062452020527
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","C2F6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.020459076
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","C2F6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.020459076
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CF4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.3557246277
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CF4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.3557246277
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","CH4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",107.9410276
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CH4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",992.858767671651
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CH4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",992.858767671651
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.46526591961667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.46526591961667
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical feedstocks","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",39.7305333333333
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical feedstocks","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",39.3259577840118
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",2640.35759610369
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",2640.35759606186
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","coal","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",82.3821063495
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","coal","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",82.3821063495
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","construction energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1.2141411213
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1.2106925269244
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction feedstocks","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",-0.0488437693630748
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crops","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",282.548621094846
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crops","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",282.548621094846
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crude oil","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",14.81259329306
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crude oil","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",14.81259329306
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","desalinated water","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.337042566666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","desalinated water","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.335805682449877
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","electricity","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1277.36736789572
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","electricity","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1277.23224790977
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Fruits","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.80148841257888
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Fruits","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.80148841257888
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",29.7518962211595
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",29.7518962211595
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","industry","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",572.052807382487
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","industry","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",438.793010776351
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Aviation","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",11.7647566666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Aviation","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",11.7312056985176
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Shipping","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",17.036866
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Shipping","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",16.9882798215861
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","iron and steel","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",352.35299247499
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","iron and steel","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",352.344733005136
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Legumes","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",17.9204956674932
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Legumes","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",17.9204956674932
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","livestock","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",448.1709503582
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","livestock","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",448.1709503582
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","mining energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.29984343876667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","mining energy use","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.28762020749929
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","N2O","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.10501045979
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","N2O","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",235.582425229371
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","N2O","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",235.582425229371
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","natural gas","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",10.85133841723
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","natural gas","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",10.85133841723
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","NutsSeeds","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.76532272012366
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","NutsSeeds","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.76532272012366
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refined liquids enduse","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",-4.55912058065683e-06
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","refining","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",40.704406331695
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refining","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",40.1602264216673
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","SF6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.65168478916
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","SF6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.65168478916
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Soybean","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.76302143442739
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Soybean","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",6.76302143442739
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","transport","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",290.287795117303
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","transport","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",289.443215976766
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","urban processes","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",286.452884684861
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","urban processes","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",286.452884684861
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Vegetables","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",5.94838562622213
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Vegetables","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",5.94838562622213
"Policycosts_1","India","India",NA,NA,NA,"Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",-5.78560546666667e-06
"Policycosts_1","India","India",NA,NA,NA,"Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",-33.0650833333333
"Policycosts_1","India","India",NA,NA,NA,"Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",-18.25802
"Policycosts_1","India","India",NA,NA,NA,"Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",-37.7171666666667
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",106.030759561809
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",106.030759561809
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",3305.54678876214
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",3305.54678876214
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",106.030759561809
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",106.030759561809
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","LUC","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",106.030759561809
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","LUC","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",106.030759561809
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","agricultural energy use","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",34.6354877669833
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","agricultural energy use","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",34.1189403841888
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","alumina","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",8.69405531704789
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","alumina","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",8.28385066332608
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","biomass","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",-202.005633573835
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","biomass","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.09244678616525
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","building","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",201.728155832168
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","building","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",191.392018880858
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","C2F6","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.0279554166
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","C2F6","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.0279554166
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CF4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.4859774751
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CF4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.4859774751
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","CH4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",124.77778572
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CH4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",1092.106220809
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CH4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",1092.106220809
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical energy use","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",7.61709078516667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical energy use","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",7.61709078516667
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical feedstocks","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",44.737
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical feedstocks","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",43.791842891721
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",3305.54678876214
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",3305.54678876214
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","coal","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",92.890366121
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","coal","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",92.890366121
