"scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","International Aviation","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",5.28062333333333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","International Aviation","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",5.27686134599267
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","International Shipping","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.59521166666667
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","International Shipping","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.5933628052921
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","iron and steel","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",109.075888714027
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","iron and steel","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",109.074006990748
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Legumes","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.334436634722
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Legumes","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.334436634722
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","livestock","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",385.9836700206
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","livestock","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",385.9836700206
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","LUC","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","LUC","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","mining energy use","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.78350554806667
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","mining energy use","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.78152954575933
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",178.805923965706
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",178.805923965706
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","sector","natural gas","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",6.84878786851
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","natural gas","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",6.84878786851
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","natural gas","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",6.84878786851
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","NutsSeeds","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",4.14883741966079
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","NutsSeeds","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",4.14883741966079
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","refining","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",29.4036605748183
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","refining","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",29.3462065264636
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.4773201685
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.4773201685
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Soybean","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.69250017033478
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Soybean","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.69250017033478
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","transport","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",118.438693806887
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","transport","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",118.357495080768
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","urban processes","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",220.899257334279
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","urban processes","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",220.899257334279
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Vegetables","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.34464915821944
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Vegetables","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",3.34464915821944
"Policycosts_1","India","India",NA,NA,NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-22.1436966666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-12.7102433333333
"Policycosts_1","India","India",NA,NA,NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-16.33225
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",25.5191676666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","agricultural energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",25.5087883937021
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",0.87933538
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","alumina","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",0.751044202935104
"Policycosts_1","India","India","emissCO2BySector","sector","biomass","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-152.6230266
"Policycosts_1","India","India","emissCO2BySector","sector","building","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",167.597224666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","building","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",136.211450256911
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",8.63599
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","chemical energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",8.63599
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",22.2435766666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","chemical feedstocks","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",22.1026230237137
"Policycosts_1","India","India","emissCO2BySector","sector","construction energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",1.14316913333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","construction energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",1.14279519229892
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","construction feedstocks","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-0.00415762211533064
"Policycosts_1","India","India","emissCO2BySector","sector","desalinated water","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",0.00130684033333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","desalinated water","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",0.00130432139231021
"Policycosts_1","India","India","emissCO2BySector","sector","electricity","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",823.534191333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","electricity","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",823.1749917928
"Policycosts_1","India","India","emissCO2BySector","sector","industry","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",484.667044033333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","industry","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",364.179711148547
"Policycosts_1","India","India","emissCO2BySector","sector","International Aviation","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",8.13677333333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","International Aviation","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",8.13411171515615
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",3.88391666666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","International Shipping","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",3.88264620069198
"Policycosts_1","India","India","emissCO2BySector","sector","iron and steel","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",175.5485248
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","iron and steel","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",175.54737518408
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-35.2033522147288
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","LUC","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-35.2033522147288
"Policycosts_1","India","India","emissCO2BySector","sector","mining energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",4.91562133333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","mining energy use","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",4.91401338547486
"Policycosts_1","India","India","emissCO2BySector","sector","refining","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",42.86327496
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","refining","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",42.8427294794351
"Policycosts_1","India","India","emissCO2BySector","sector","transport","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",191.936129
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","transport","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",191.856325534288
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","agricultural energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",25.6341235976017
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","agricultural energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",25.6237443246371
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","alumina","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.88700009113445
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","alumina","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.758708914069554
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","biomass","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-152.6230266
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","building","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",242.123270844542
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","building","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",210.737496434786
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","C2F6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.0089698989
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","C2F6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.0089698989
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CF4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.1481982021
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CF4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.1481982021
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",920.100949954361
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",920.100949954361
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","chemical energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",8.72126022
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","chemical energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",8.72126022
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","chemical feedstocks","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",22.2435766666667
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","chemical feedstocks","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",22.1026230237137
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CO2","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1773.67886699894
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CO2","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1773.67838999458
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","sector","coal","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",61.7877975085
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","coal","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",61.7877975085
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","coal","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",61.7877975085
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","construction energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1.14782389123333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","construction energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1.14744995019892
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","construction feedstocks","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-0.00415762211533064
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","crops","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",272.494564575687
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","crops","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",272.494564575687
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","sector","crude oil","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",13.087275082125
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","crude oil","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",13.087275082125
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","crude oil","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",13.087275082125
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","desalinated water","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.00130684033333333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","desalinated water","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.00130432139231021
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","electricity","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",833.847243745333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","electricity","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",833.4880442048
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Fruits","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.86789089734289
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Fruits","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.86789089734289
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",23.662529440875
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",23.662529440875
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","industry","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",491.506789767181
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","industry","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",371.019456882395
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","International Aviation","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",8.13677333333333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","International Aviation","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",8.13411171515615
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","International Shipping","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.88391666666667
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","International Shipping","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.88264620069198
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","iron and steel","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",176.45904846708
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","iron and steel","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",176.45789885116
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Legumes","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",14.8168419485937
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Legumes","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",14.8168419485937
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","livestock","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",411.3731276138
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","livestock","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",411.3731276138
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","LUC","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-35.2033522147288
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","LUC","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-35.2033522147288
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","mining energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.93153128153333
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","mining energy use","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.92992333367486
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",211.765031168324
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",211.765031168324
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","sector","natural gas","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",12.7919430658
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","natural gas","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",12.7919430658
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","natural gas","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",12.7919430658
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","NutsSeeds","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.53939847165737
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","NutsSeeds","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.53939847165737
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","refining","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",42.863335819105
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","refining","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",42.8427903385401
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.916538635
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.916538635
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Soybean","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",5.54462680685369
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Soybean","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",5.54462680685369
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","transport","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",196.65817631384
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","transport","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",196.578372848128
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","urban processes","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",258.114884697452
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","urban processes","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",258.114884697452
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","Vegetables","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.64393489983083
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","Vegetables","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",4.64393489983083
"Policycosts_1","India","India",NA,NA,NA,"Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-28.03812
"Policycosts_1","India","India",NA,NA,NA,"Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-16.6391133333333
"Policycosts_1","India","India",NA,NA,NA,"Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-23.1100466666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",29.7582483
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","agricultural energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",29.706910890062
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",2.92569882
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","alumina","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",2.79209033870729
"Policycosts_1","India","India","emissCO2BySector","sector","biomass","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-159.6503238
"Policycosts_1","India","India","emissCO2BySector","sector","building","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",173.847270666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","building","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",141.76011109441
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",5.94586666666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","chemical energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",5.94586666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",36.6923333333333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","chemical feedstocks","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",36.2883596268206
"Policycosts_1","India","India","emissCO2BySector","sector","construction energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",0.9626617
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","construction energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",0.96109273417101
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","construction feedstocks","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-0.0271188765169244
"Policycosts_1","India","India","emissCO2BySector","sector","desalinated water","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",0.167601866666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","desalinated water","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",0.167117626606169
"Policycosts_1","India","India","emissCO2BySector","sector","electricity","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",1112.7888959
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","electricity","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",1112.45925036466
"Policycosts_1","India","India","emissCO2BySector","sector","industry","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",494.909302433333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","industry","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",369.001652652668
"Policycosts_1","India","India","emissCO2BySector","sector","International Aviation","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",10.0333566666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","International Aviation","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",10.0170039456513
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",16.18474
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","International Shipping","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",16.1583616019062
"Policycosts_1","India","India","emissCO2BySector","sector","iron and steel","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",267.223738833333
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","iron and steel","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",267.220001449277
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-29.6244316713037
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","LUC","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-29.6244316713037
"Policycosts_1","India","India","emissCO2BySector","sector","mining energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",4.09134
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","mining energy use","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",4.08467183549049
"Policycosts_1","India","India","emissCO2BySector","sector","refining","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",40.68600448
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","refining","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",40.4828399710295
"Policycosts_1","India","India","emissCO2BySector","sector","transport","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",255.734493666667
"Policycosts_1","India","India","emissCO2BySectorNoBio","sector","transport","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",255.283015716132
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","agricultural energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",29.905001169
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","agricultural energy use","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",29.853663759062
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","alumina","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2.95388348019425
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","alumina","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",2.82027499890154
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","biomass","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-159.6503238
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","sector","building","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",243.936873658787
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","sector","building","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",211.84971408653
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","C2F6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.017301348
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","C2F6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.017301348
